"activity" "subject" "measurement" "average"
"walkingdownstairs" 25 "timeBodyAccelerationJerkStandardDeviationX" -0.501968387931034
"walkingdownstairs" 25 "timeBodyAccelerationJerkStandardDeviationY" -0.371661522413793
"walkingdownstairs" 25 "timeBodyAccelerationJerkStandardDeviationZ" -0.711494695517241
"walkingdownstairs" 25 "timeBodyAccelerationMagnitudeMean" -0.22010859462069
"walkingdownstairs" 25 "timeBodyAccelerationMagnitudeStandardDeviation" -0.259465249913793
"walkingdownstairs" 25 "timeBodyAccelerationMeanX" 0.291329666206897
"walkingdownstairs" 25 "timeBodyAccelerationMeanY" -0.0210170522987931
"walkingdownstairs" 25 "timeBodyAccelerationMeanZ" -0.107192376965517
"walkingdownstairs" 25 "timeBodyAccelerationStandardDeviationX" -0.253756934258621
"walkingdownstairs" 25 "timeBodyAccelerationStandardDeviationY" -0.14054060387069
"walkingdownstairs" 25 "timeBodyAccelerationStandardDeviationZ" -0.457972381896552
"walkingdownstairs" 25 "timeBodyGyroscopeJerkMagnitudeMean" -0.664713625172414
"walkingdownstairs" 25 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.67960595137931
"walkingdownstairs" 25 "timeBodyGyroscopeJerkMeanX" -0.127952445399655
"walkingdownstairs" 25 "timeBodyGyroscopeJerkMeanY" -0.0415203345874138
"walkingdownstairs" 25 "timeBodyGyroscopeJerkMeanZ" -0.0642078122381035
"walkingdownstairs" 25 "timeBodyGyroscopeJerkStandardDeviationX" -0.430134387586207
"walkingdownstairs" 25 "timeBodyGyroscopeJerkStandardDeviationY" -0.810444542413793
"walkingdownstairs" 25 "timeBodyGyroscopeJerkStandardDeviationZ" -0.599481997931035
"walkingdownstairs" 25 "timeBodyGyroscopeMagnitudeMean" -0.216082565601724
"walkingdownstairs" 25 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.38216092137931
"walkingdownstairs" 25 "timeBodyGyroscopeMeanX" 0.00299112856551724
"walkingdownstairs" 25 "timeBodyGyroscopeMeanY" -0.101115076366897
"walkingdownstairs" 25 "timeBodyGyroscopeMeanZ" 0.0980750249310345
"walkingdownstairs" 25 "timeBodyGyroscopeStandardDeviationX" -0.288824754586207
"walkingdownstairs" 25 "timeBodyGyroscopeStandardDeviationY" -0.523377914655172
"walkingdownstairs" 25 "timeBodyGyroscopeStandardDeviationZ" -0.443780454482759
"walkingdownstairs" 25 "timeGravityAccelerationMagnitudeMean" -0.22010859462069
"walkingdownstairs" 25 "timeGravityAccelerationMagnitudeStandardDeviation" -0.259465249913793
"walkingdownstairs" 25 "timeGravityAccelerationMeanX" 0.929627532241379
"walkingdownstairs" 25 "timeGravityAccelerationMeanY" -0.0724270175862069
"walkingdownstairs" 25 "timeGravityAccelerationMeanZ" 0.21879595837931
"walkingdownstairs" 25 "timeGravityAccelerationStandardDeviationX" -0.964470066724138
"walkingdownstairs" 25 "timeGravityAccelerationStandardDeviationY" -0.937816011034483
"walkingdownstairs" 25 "timeGravityAccelerationStandardDeviationZ" -0.92619169637931
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkMeanX" -0.201368098258
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkMeanY" -0.165552378156
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkMeanZ" -0.3601146078
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkStandardDeviationX" -0.130825898392
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkStandardDeviationY" -0.061537065488
"walkingdownstairs" 26 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.3967016908
"walkingdownstairs" 26 "frequencyBodyAccelerationMagnitudeMean" 0.075101684668
"walkingdownstairs" 26 "frequencyBodyAccelerationMagnitudeStandardDeviation" 0.005749436614
"walkingdownstairs" 26 "frequencyBodyAccelerationMeanX" 0.022800096142
"walkingdownstairs" 26 "frequencyBodyAccelerationMeanY" -0.006237000044
"walkingdownstairs" 26 "frequencyBodyAccelerationMeanZ" -0.2796400557
"walkingdownstairs" 26 "frequencyBodyAccelerationStandardDeviationX" 0.22678384386
"walkingdownstairs" 26 "frequencyBodyAccelerationStandardDeviationY" -0.078283777824
"walkingdownstairs" 26 "frequencyBodyAccelerationStandardDeviationZ" -0.3466485178
"walkingdownstairs" 26 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.15317202912
"walkingdownstairs" 26 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.067941075972
"walkingdownstairs" 26 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.4722007526
"walkingdownstairs" 26 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.4894973794
"walkingdownstairs" 26 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.3345099466
"walkingdownstairs" 26 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.39299065312
"walkingdownstairs" 26 "frequencyBodyGyroscopeMeanX" -0.12591815458
"walkingdownstairs" 26 "frequencyBodyGyroscopeMeanY" -0.44312621
"walkingdownstairs" 26 "frequencyBodyGyroscopeMeanZ" -0.22138882542
"walkingdownstairs" 26 "frequencyBodyGyroscopeStandardDeviationX" -0.3981998635
"walkingdownstairs" 26 "frequencyBodyGyroscopeStandardDeviationY" -0.4975063388
"walkingdownstairs" 26 "frequencyBodyGyroscopeStandardDeviationZ" -0.434482187
"walkingdownstairs" 26 "timeBodyAccelerationJerkMagnitudeMean" -0.1488562664
"walkingdownstairs" 26 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.111303956316
"walkingdownstairs" 26 "timeBodyAccelerationJerkMeanX" 0.111470787918
"walkingdownstairs" 26 "timeBodyAccelerationJerkMeanY" -0.007131601642
"walkingdownstairs" 26 "timeBodyAccelerationJerkMeanZ" -0.01189114264
"walkingdownstairs" 26 "timeBodyAccelerationJerkStandardDeviationX" -0.128111641206
"walkingdownstairs" 26 "timeBodyAccelerationJerkStandardDeviationY" -0.08640490273602
"walkingdownstairs" 26 "timeBodyAccelerationJerkStandardDeviationZ" -0.3793359516
"walkingdownstairs" 26 "timeBodyAccelerationMagnitudeMean" 0.114379383742
"walkingdownstairs" 26 "timeBodyAccelerationMagnitudeStandardDeviation" 0.14700167906
"walkingdownstairs" 26 "timeBodyAccelerationMeanX" 0.2792845828
"walkingdownstairs" 26 "timeBodyAccelerationMeanY" -0.01262580966778
"walkingdownstairs" 26 "timeBodyAccelerationMeanZ" -0.1064396194
"walkingdownstairs" 26 "timeBodyAccelerationStandardDeviationX" 0.17395384962
"walkingdownstairs" 26 "timeBodyAccelerationStandardDeviationY" -0.011629910112
"walkingdownstairs" 26 "timeBodyAccelerationStandardDeviationZ" -0.284807676
"walkingdownstairs" 26 "timeBodyGyroscopeJerkMagnitudeMean" -0.4187798104
"walkingdownstairs" 26 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.463140795
"walkingdownstairs" 26 "timeBodyGyroscopeJerkMeanX" -0.0992465275036
"walkingdownstairs" 26 "timeBodyGyroscopeJerkMeanY" -0.037268109685
"walkingdownstairs" 26 "timeBodyGyroscopeJerkMeanZ" -0.05105874094
"walkingdownstairs" 26 "timeBodyGyroscopeJerkStandardDeviationX" -0.170842676616
"walkingdownstairs" 26 "timeBodyGyroscopeJerkStandardDeviationY" -0.5471984382
"walkingdownstairs" 26 "timeBodyGyroscopeJerkStandardDeviationZ" -0.3589516378
"walkingdownstairs" 26 "timeBodyGyroscopeMagnitudeMean" -0.23531462282
"walkingdownstairs" 26 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.296158291686
"walkingdownstairs" 26 "timeBodyGyroscopeMeanX" -0.010752208236
"walkingdownstairs" 26 "timeBodyGyroscopeMeanY" -0.1003822042168
"walkingdownstairs" 26 "timeBodyGyroscopeMeanZ" 0.082221399603
"walkingdownstairs" 26 "timeBodyGyroscopeStandardDeviationX" -0.33131291446
"walkingdownstairs" 26 "timeBodyGyroscopeStandardDeviationY" -0.4734080504
"walkingdownstairs" 26 "timeBodyGyroscopeStandardDeviationZ" -0.3320502392
"walkingdownstairs" 26 "timeGravityAccelerationMagnitudeMean" 0.114379383742
"walkingdownstairs" 26 "timeGravityAccelerationMagnitudeStandardDeviation" 0.14700167906
"walkingdownstairs" 26 "timeGravityAccelerationMeanX" 0.9467972718
"walkingdownstairs" 26 "timeGravityAccelerationMeanY" -0.0799003729
"walkingdownstairs" 26 "timeGravityAccelerationMeanZ" 0.1539063202
"walkingdownstairs" 26 "timeGravityAccelerationStandardDeviationX" -0.9627219918
"walkingdownstairs" 26 "timeGravityAccelerationStandardDeviationY" -0.9354258554
"walkingdownstairs" 26 "timeGravityAccelerationStandardDeviationZ" -0.9330817682
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkMeanX" -0.0437826262613636
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkMeanY" -0.170975270611364
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkMeanZ" -0.343626396295455
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkStandardDeviationX" -0.0522811342045455
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkStandardDeviationY" -0.163243978431818
"walkingdownstairs" 27 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.474755492045455
"walkingdownstairs" 27 "frequencyBodyAccelerationMagnitudeMean" 0.149816459227273
"walkingdownstairs" 27 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.071212004425
"walkingdownstairs" 27 "frequencyBodyAccelerationMeanX" 0.0829831545090909
"walkingdownstairs" 27 "frequencyBodyAccelerationMeanY" -0.0626729573068182
"walkingdownstairs" 27 "frequencyBodyAccelerationMeanZ" -0.241600361090909
"walkingdownstairs" 27 "frequencyBodyAccelerationStandardDeviationX" 0.194912716568182
"walkingdownstairs" 27 "frequencyBodyAccelerationStandardDeviationY" -0.17564706475
"walkingdownstairs" 27 "frequencyBodyAccelerationStandardDeviationZ" -0.303090701863636
"walkingdownstairs" 27 "frequencyBodyBodyAccelerationJerkMagnitudeMean" 0.010857564025
"walkingdownstairs" 27 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.113625944990909
"walkingdownstairs" 27 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.46777776875
"walkingdownstairs" 27 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.502831373477273
"walkingdownstairs" 27 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.359113724772727
"walkingdownstairs" 27 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.397984195568182
"walkingdownstairs" 27 "frequencyBodyGyroscopeMeanX" -0.2966286115
"walkingdownstairs" 27 "frequencyBodyGyroscopeMeanY" -0.402132810611364
"walkingdownstairs" 27 "frequencyBodyGyroscopeMeanZ" -0.144904904113636
"walkingdownstairs" 27 "frequencyBodyGyroscopeStandardDeviationX" -0.390968436431818
"walkingdownstairs" 27 "frequencyBodyGyroscopeStandardDeviationY" -0.543033246590909
"walkingdownstairs" 27 "frequencyBodyGyroscopeStandardDeviationZ" -0.367816046590909
"walkingdownstairs" 27 "timeBodyAccelerationJerkMagnitudeMean" -0.115421210625
"walkingdownstairs" 27 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.0386367422818182
"walkingdownstairs" 27 "timeBodyAccelerationJerkMeanX" 0.0936273220295455
"walkingdownstairs" 27 "timeBodyAccelerationJerkMeanY" 0.0159869469363636
"walkingdownstairs" 27 "timeBodyAccelerationJerkMeanZ" -0.00985034750909091
"walkingdownstairs" 27 "timeBodyAccelerationJerkStandardDeviationX" -0.00358338882727273
"walkingdownstairs" 27 "timeBodyAccelerationJerkStandardDeviationY" -0.138528104113636
"walkingdownstairs" 27 "timeBodyAccelerationJerkStandardDeviationZ" -0.409310918409091
"walkingdownstairs" 27 "timeBodyAccelerationMagnitudeMean" 0.108071382861364
"walkingdownstairs" 27 "timeBodyAccelerationMagnitudeStandardDeviation" 0.121176277863636
"walkingdownstairs" 27 "timeBodyAccelerationMeanX" 0.2975441875
"walkingdownstairs" 27 "timeBodyAccelerationMeanY" -0.0135564467159091
"walkingdownstairs" 27 "timeBodyAccelerationMeanZ" -0.112837694688636
"walkingdownstairs" 27 "timeBodyAccelerationStandardDeviationX" 0.167407531090909
"walkingdownstairs" 27 "timeBodyAccelerationStandardDeviationY" -0.0979710029522727
"walkingdownstairs" 27 "timeBodyAccelerationStandardDeviationZ" -0.240040783340909
"walkingdownstairs" 27 "timeBodyGyroscopeJerkMagnitudeMean" -0.440546586136364
"walkingdownstairs" 27 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.465807533547727
"walkingdownstairs" 27 "timeBodyGyroscopeJerkMeanX" -0.0515814754272727
"walkingdownstairs" 27 "timeBodyGyroscopeJerkMeanY" -0.0642023574227273
"walkingdownstairs" 27 "timeBodyGyroscopeJerkMeanZ" -0.0621043700545455
"walkingdownstairs" 27 "timeBodyGyroscopeJerkStandardDeviationX" -0.493837613409091
"walkingdownstairs" 27 "timeBodyGyroscopeJerkStandardDeviationY" -0.459459295681818
"walkingdownstairs" 27 "timeBodyGyroscopeJerkStandardDeviationZ" -0.307268262272727
"walkingdownstairs" 27 "timeBodyGyroscopeMagnitudeMean" -0.164783206536364
"walkingdownstairs" 27 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.307952089840909
"walkingdownstairs" 27 "timeBodyGyroscopeMeanX" -0.159826551905227
"walkingdownstairs" 27 "timeBodyGyroscopeMeanY" -0.0163131590545455
"walkingdownstairs" 27 "timeBodyGyroscopeMeanZ" 0.152695027609091
"walkingdownstairs" 27 "timeBodyGyroscopeStandardDeviationX" -0.363722908386364
"walkingdownstairs" 27 "timeBodyGyroscopeStandardDeviationY" -0.481813367954545
"walkingdownstairs" 27 "timeBodyGyroscopeStandardDeviationZ" -0.257846157386364
"walkingdownstairs" 27 "timeGravityAccelerationMagnitudeMean" 0.108071382861364
"walkingdownstairs" 27 "timeGravityAccelerationMagnitudeStandardDeviation" 0.121176277863636
"walkingdownstairs" 27 "timeGravityAccelerationMeanX" 0.931380178636364
"walkingdownstairs" 27 "timeGravityAccelerationMeanY" -0.166938774772727
"walkingdownstairs" 27 "timeGravityAccelerationMeanZ" -0.140047614122727
"walkingdownstairs" 27 "timeGravityAccelerationStandardDeviationX" -0.946975165
"walkingdownstairs" 27 "timeGravityAccelerationStandardDeviationY" -0.934963993181818
"walkingdownstairs" 27 "timeGravityAccelerationStandardDeviationZ" -0.920921521590909
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkMeanX" -0.0268676982326087
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkMeanY" -0.0127039720456522
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkMeanZ" -0.365287434717391
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkStandardDeviationX" -0.0980112293695652
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkStandardDeviationY" -0.00175391954565217
"walkingdownstairs" 28 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.48848835173913
"walkingdownstairs" 28 "frequencyBodyAccelerationMagnitudeMean" 0.188840007695652
"walkingdownstairs" 28 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.074058597676087
"walkingdownstairs" 28 "frequencyBodyAccelerationMeanX" 0.0890721752173913
"walkingdownstairs" 28 "frequencyBodyAccelerationMeanY" 0.186441733869565
"walkingdownstairs" 28 "frequencyBodyAccelerationMeanZ" -0.308161634195652
"walkingdownstairs" 28 "frequencyBodyAccelerationStandardDeviationX" 0.137797082826087
"walkingdownstairs" 28 "frequencyBodyAccelerationStandardDeviationY" 0.065301199843913
"walkingdownstairs" 28 "frequencyBodyAccelerationStandardDeviationZ" -0.416940283043478
"walkingdownstairs" 28 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.0128823827326087
"walkingdownstairs" 28 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.0883598523695652
"walkingdownstairs" 28 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.396720714347826
"walkingdownstairs" 28 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.464722244347826
"walkingdownstairs" 28 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.223354793921739
"walkingdownstairs" 28 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.362903836717391
"walkingdownstairs" 28 "frequencyBodyGyroscopeMeanX" -0.0299969963043478
"walkingdownstairs" 28 "frequencyBodyGyroscopeMeanY" -0.217100157608696
"walkingdownstairs" 28 "frequencyBodyGyroscopeMeanZ" -0.184392337071739
"walkingdownstairs" 28 "frequencyBodyGyroscopeStandardDeviationX" -0.345453346086957
"walkingdownstairs" 28 "frequencyBodyGyroscopeStandardDeviationY" -0.293108364565217
"walkingdownstairs" 28 "frequencyBodyGyroscopeStandardDeviationZ" -0.416505886304348
"walkingdownstairs" 28 "timeBodyAccelerationJerkMagnitudeMean" -0.0707560279130435
"walkingdownstairs" 28 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.0418872609934783
"walkingdownstairs" 28 "timeBodyAccelerationJerkMeanX" 0.0972653457891304
"walkingdownstairs" 28 "timeBodyAccelerationJerkMeanY" 0.0143450903413043
"walkingdownstairs" 28 "timeBodyAccelerationJerkMeanZ" 0.00123950141304348
"walkingdownstairs" 28 "timeBodyAccelerationJerkStandardDeviationX" -0.0167652227782609
"walkingdownstairs" 28 "timeBodyAccelerationJerkStandardDeviationY" 0.0265530133695652
"walkingdownstairs" 28 "timeBodyAccelerationJerkStandardDeviationZ" -0.427053261304348
"walkingdownstairs" 28 "timeBodyAccelerationMagnitudeMean" 0.104359216580435
"walkingdownstairs" 28 "timeBodyAccelerationMagnitudeStandardDeviation" 0.135465563932609
"walkingdownstairs" 28 "timeBodyAccelerationMeanX" 0.293642076521739
"walkingdownstairs" 28 "timeBodyAccelerationMeanY" -0.0220230465913043
"walkingdownstairs" 28 "timeBodyAccelerationMeanZ" -0.10858897408913
"walkingdownstairs" 28 "timeBodyAccelerationStandardDeviationX" 0.125712887943478
"walkingdownstairs" 28 "timeBodyAccelerationStandardDeviationY" 0.156496646504348
"walkingdownstairs" 28 "timeBodyAccelerationStandardDeviationZ" -0.341031811521739
"walkingdownstairs" 28 "timeBodyGyroscopeJerkMagnitudeMean" -0.340417305565217
"walkingdownstairs" 28 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.407132335434783
"walkingdownstairs" 28 "timeBodyGyroscopeJerkMeanX" -0.0266492977565217
"walkingdownstairs" 28 "timeBodyGyroscopeJerkMeanY" -0.0570410865136957
"walkingdownstairs" 28 "timeBodyGyroscopeJerkMeanZ" -0.077617393146087
"walkingdownstairs" 28 "timeBodyGyroscopeJerkStandardDeviationX" -0.16394489726087
"walkingdownstairs" 28 "timeBodyGyroscopeJerkStandardDeviationY" -0.424567878478261
"walkingdownstairs" 28 "timeBodyGyroscopeJerkStandardDeviationZ" -0.336212734130435
"walkingdownstairs" 28 "timeBodyGyroscopeMagnitudeMean" -0.068246324026087
"walkingdownstairs" 28 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.22448414468913
"walkingdownstairs" 28 "timeBodyGyroscopeMeanX" -0.141096309502174
"walkingdownstairs" 28 "timeBodyGyroscopeMeanY" 0.00710564286763044
"walkingdownstairs" 28 "timeBodyGyroscopeMeanZ" 0.138622425584783
"walkingdownstairs" 28 "timeBodyGyroscopeStandardDeviationX" -0.268106330991304
"walkingdownstairs" 28 "timeBodyGyroscopeStandardDeviationY" -0.259368686847826
"walkingdownstairs" 28 "timeBodyGyroscopeStandardDeviationZ" -0.307025006304348
"walkingdownstairs" 28 "timeGravityAccelerationMagnitudeMean" 0.104359216580435
"walkingdownstairs" 28 "timeGravityAccelerationMagnitudeStandardDeviation" 0.135465563932609
"walkingdownstairs" 28 "timeGravityAccelerationMeanX" 0.929291680434783
"walkingdownstairs" 28 "timeGravityAccelerationMeanY" -0.235897105217391
"walkingdownstairs" 28 "timeGravityAccelerationMeanZ" -0.121477255782609
"walkingdownstairs" 28 "timeGravityAccelerationStandardDeviationX" -0.956921542391304
"walkingdownstairs" 28 "timeGravityAccelerationStandardDeviationY" -0.948404212173913
"walkingdownstairs" 28 "timeGravityAccelerationStandardDeviationZ" -0.91705975
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkMeanX" -0.0382458213333333
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkMeanY" -0.0977850659541667
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkMeanZ" -0.411173451875
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkStandardDeviationX" -0.0986379156229167
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkStandardDeviationY" -0.120381521220833
"walkingdownstairs" 29 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.547320886875
"walkingdownstairs" 29 "frequencyBodyAccelerationMagnitudeMean" 0.115973968158333
"walkingdownstairs" 29 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.0330868111229167
